train,test,space,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc,cm
MARISMA,MSUMG (OOD),latent,0.21306050065335672,0.09306458064175595,0.21306050065335672,0.8384945027227383,0.6345760643368,"[[   1 1256    0   28  283   42]
 [   0 1267    0    5  598  245]
 [  13 6025    0  423 4171  409]
 [   0 1685    0  179 1125  180]
 [   2 1241    0   31 2211  162]
 [  28 3095    0   65 3413  107]]"
RKI,A,latent,0.1981231231231231,0.05392410438281998,0.1981231231231231,0.8357809162310622,0.5379280786121758,"[[231  65   0   0   0   0]
 [141  98   0   0   0   1]
 [819 178   0   0   0   1]
 [396 178   0   0   0   0]
 [396 257   0   0   0   2]
 [555 205   0   0   0   0]]"
RKI,B,latent,0.22417153996101366,0.05465409339336788,0.22417153996101366,0.8373877913087077,0.5256779545883742,"[[15  4  0  0  0  0]
 [ 4  5  0  0  0  0]
 [30 13  0  0  0  0]
 [20 11  0  0  0  0]
 [17 11  0  0  0  0]
 [44 26  0  0  0  0]]"
RKI,C,latent,0.21367673341357551,0.041913012572748674,0.21367673341357551,0.8357616753449636,0.5845375884732357,"[[ 21  18   0   0   0   0]
 [  4  14   0   0   0   1]
 [114  72   0   0   0   0]
 [ 37  36   0   0   0   0]
 [ 40  31   0   0   0   0]
 [ 32 115   0   0   0   1]]"
RKI,MARISMA,latent,0.15694023960701622,0.025982575686328155,0.15694023960701622,0.832640207043941,0.49393101894549657,"[[   0   19    0    0    0    1]
 [   2  155    0    0    0   24]
 [  37  262    0    0    0   18]
 [ 167 2507    0    0    0  500]
 [  25  254    0    0    0   33]
 [  34  395    0    0    0   40]]"
RKI,RKI,latent,0.35477053140096615,0.3048986959072244,0.35477053140096615,0.8844143013730242,0.8517005909109447,"[[ 7  2  0  0  0  0]
 [ 1 55  0  0  0 16]
 [ 6  6  0  0  0  0]
 [ 0  2  0  0  0  0]
 [ 2 10  0  0  0  0]
 [ 0 19  0  0  0 27]]"
RKI,D (OOD),latent,0.20375125995729826,0.03217199527501872,0.20375125995729826,0.8348980340530118,0.5936693925867067,"[[ 123  312    0    0    0    2]
 [  10  158    0    0    0    3]
 [ 535 1452    0    0    0   11]
 [1090 1058    0    0    0    3]
 [  60  284    0    0    0    0]
 [ 178 1953    0    0    0   37]]"
RKI,MSUMG (OOD),latent,0.15177822569449614,0.02683817381265036,0.15177822569449614,0.8318870793268797,0.532446702642873,"[[   42  1549     0     0     0    19]
 [  245  1869     0     0     0     1]
 [  409 10479     0     0     0   153]
 [  180  2955     0     0     0    34]
 [  162  3457     0     0     0    28]
 [  107  6595     0     0     0     6]]"
ALL,A,latent,0.9448827375756959,0.95510558883477,0.9448827375756959,0.9922524816243544,0.9980138031870904,"[[234   0  30  30   2   0]
 [  0 230   8   0   2   0]
 [  3   0 983  10   2   0]
 [  3   0  18 551   2   0]
 [  0   1   5   4 645   0]
 [  0   1   2   4   0 753]]"
ALL,B,latent,0.9235676400303084,0.9321714534726735,0.9235676400303084,0.9896104222414855,0.9950931363382312,"[[11  0  7  1  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 42  1  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  1  0 69]]"
ALL,C,latent,0.9117884690424635,0.9243466263466263,0.9117884690424635,0.9899022998028152,0.9960910864467013,"[[ 25   1   8   5   0   0]
 [  0  17   1   1   0   0]
 [  0   0 179   6   1   0]
 [  1   0   1  71   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
ALL,MARISMA,latent,0.8651095212974562,0.8879310068930586,0.8651095212974562,0.9950086982781897,0.9977126852342032,"[[   6    0    3   11    0    0]
 [   0  175    1    3    2    0]
 [   1    0  305   11    0    0]
 [   0    2   10 3154    5    3]
 [   0    3    5    0  304    0]
 [   0    0    0    3    0  466]]"
ALL,RKI,latent,0.8165257648953301,0.7093332853164314,0.8165257648953301,0.978789653969856,0.9935417800932459,"[[ 1  0  3  5  0  0]
 [ 0 69  0  2  0  1]
 [ 0  0 11  1  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  3  0  1  0 42]]"
ALL,D (OOD),latent,0.8408414243491924,0.8091879899108738,0.8408414243491924,0.9742037815960437,0.9668487905861852,"[[ 285    0   52   73   22    5]
 [   0  158    8    2    1    2]
 [   9   72 1399  179  252   87]
 [   3    0   21 2113    5    9]
 [   2    5   36    6  274   21]
 [   0    0   19    2    1 2146]]"
ALL,MSUMG (OOD),latent,0.22377394474267254,0.10635975909062645,0.22377394474267254,0.8400279486123764,0.6287564662357306,"[[   8  520    0   62 1020    0]
 [  20  593    0    1 1501    0]
 [ 196 1309    0  853 8683    0]
 [  22  225    0  371 2551    0]
 [  32  159    0   27 3429    0]
 [ 253  822    0   18 5615    0]]"
